epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,777.958,0.96255,1.00035,0.83342,0.59588,0.56249,0.58745,0.43202,0.87344,0.96703,0.83445,0.008581,0.008581,0.008581
45,796.547,0.95717,0.98453,0.84183,0.64853,0.54588,0.6034,0.44595,0.827,0.93165,0.83141,0.008548,0.008548,0.008548
46,813.93,0.93313,0.95919,0.8338,0.60498,0.51847,0.55228,0.39846,0.87721,1.06097,0.83631,0.008515,0.008515,0.008515
47,832.12,0.91632,0.94023,0.82848,0.6151,0.52255,0.58101,0.4245,0.86194,0.97818,0.8319,0.008482,0.008482,0.008482
48,849.594,0.92972,0.9791,0.83696,0.59499,0.56177,0.60102,0.43984,0.8459,0.92916,0.8309,0.008449,0.008449,0.008449
49,867.782,0.94797,0.94596,0.82989,0.64905,0.53875,0.59801,0.43269,0.87069,0.98448,0.83528,0.008416,0.008416,0.008416
50,885.304,0.93085,0.98913,0.83606,0.59448,0.55545,0.58614,0.43051,0.84753,0.97416,0.83279,0.008383,0.008383,0.008383
51,903.377,0.92182,0.89972,0.83586,0.62328,0.5332,0.58406,0.43092,0.86928,0.97559,0.83478,0.00835,0.00835,0.00835
52,920.886,0.91256,0.9301,0.83383,0.67081,0.55188,0.60427,0.44589,0.84904,0.9567,0.83132,0.008317,0.008317,0.008317
53,938.944,0.91763,0.8753,0.83342,0.66575,0.57411,0.63765,0.47072,0.83152,0.89827,0.82879,0.008284,0.008284,0.008284
54,956.306,0.90183,0.89299,0.83088,0.66273,0.56953,0.6303,0.46794,0.83168,0.87068,0.83183,0.008251,0.008251,0.008251
55,974.329,0.91563,0.90106,0.8365,0.67979,0.55218,0.61898,0.45782,0.83859,0.94125,0.83157,0.008218,0.008218,0.008218
56,991.636,0.92855,0.90982,0.82906,0.69393,0.58479,0.64927,0.47985,0.8271,0.85638,0.82801,0.008185,0.008185,0.008185
57,1009.73,0.88566,0.86899,0.83054,0.69425,0.57918,0.64004,0.47054,0.85111,0.89204,0.83135,0.008152,0.008152,0.008152
58,1027.01,0.88836,0.86361,0.83077,0.68737,0.58685,0.64777,0.48467,0.83176,0.8381,0.82778,0.008119,0.008119,0.008119
59,1045.08,0.93218,0.88281,0.83669,0.70458,0.57694,0.6569,0.48748,0.82507,0.81334,0.82811,0.008086,0.008086,0.008086
60,1062.39,0.90545,0.86022,0.82886,0.65412,0.57611,0.62938,0.46166,0.85137,0.93364,0.83241,0.008053,0.008053,0.008053
61,1080.48,0.89595,0.85338,0.82718,0.69376,0.59214,0.654,0.48351,0.82302,0.81642,0.82947,0.00802,0.00802,0.00802
62,1097.81,0.88999,0.85929,0.83456,0.69325,0.579,0.65025,0.48726,0.81303,0.83881,0.82633,0.007987,0.007987,0.007987
63,1115.9,0.89831,0.85956,0.83663,0.70462,0.57508,0.65318,0.48442,0.82402,0.80284,0.83029,0.007954,0.007954,0.007954
64,1133.3,0.93604,0.86293,0.83146,0.70987,0.59963,0.67063,0.49919,0.81838,0.79247,0.82713,0.007921,0.007921,0.007921
65,1151.4,0.90666,0.82825,0.83378,0.69768,0.58915,0.66749,0.49403,0.81897,0.81175,0.82391,0.007888,0.007888,0.007888
66,1168.78,0.88283,0.80248,0.82214,0.71701,0.58892,0.66026,0.49195,0.80951,0.78795,0.82764,0.007855,0.007855,0.007855
67,1186.88,0.88871,0.81642,0.82829,0.70566,0.5704,0.64504,0.47428,0.83855,0.87924,0.83204,0.007822,0.007822,0.007822
68,1204.29,0.90571,0.86124,0.83131,0.70963,0.58978,0.67376,0.50227,0.81579,0.79858,0.82786,0.007789,0.007789,0.007789
69,1222.39,0.87276,0.81425,0.82456,0.7206,0.61097,0.68254,0.5073,0.81388,0.78673,0.8241,0.007756,0.007756,0.007756
70,1239.74,0.88261,0.79066,0.82845,0.71831,0.60094,0.68265,0.50298,0.83283,0.77681,0.83067,0.007723,0.007723,0.007723
71,1257.84,0.88733,0.79646,0.82733,0.6998,0.59397,0.67118,0.49857,0.81818,0.83065,0.82751,0.00769,0.00769,0.00769
72,1275.16,0.87914,0.79281,0.8291,0.70111,0.61783,0.68566,0.50956,0.81286,0.82211,0.82646,0.007657,0.007657,0.007657
73,1293.38,0.89016,0.79776,0.83449,0.72094,0.61912,0.69395,0.5183,0.80224,0.7383,0.82351,0.007624,0.007624,0.007624
74,1310.81,0.91154,0.79113,0.82804,0.724,0.62911,0.70289,0.51665,0.81829,0.73862,0.82778,0.007591,0.007591,0.007591
75,1328.89,0.85707,0.75278,0.82938,0.72237,0.6122,0.6908,0.51454,0.81231,0.79194,0.82368,0.007558,0.007558,0.007558
76,1346.28,0.89803,0.75433,0.83628,0.71375,0.63043,0.70077,0.52571,0.80738,0.75048,0.82532,0.007525,0.007525,0.007525
77,1364.36,0.8639,0.73879,0.82782,0.71686,0.61511,0.69755,0.51729,0.81181,0.75454,0.82489,0.007492,0.007492,0.007492
78,1381.72,0.86352,0.78344,0.82307,0.75368,0.60979,0.70054,0.52171,0.8013,0.74104,0.82357,0.007459,0.007459,0.007459
79,1399.8,0.87102,0.76801,0.82032,0.70696,0.64554,0.70859,0.53152,0.81231,0.73909,0.8234,0.007426,0.007426,0.007426
80,1417.12,0.85682,0.75744,0.83642,0.71834,0.62021,0.68629,0.51457,0.7954,0.76588,0.82419,0.007393,0.007393,0.007393
81,1435.41,0.87025,0.75406,0.82592,0.71258,0.61528,0.7008,0.51777,0.80996,0.77164,0.82686,0.00736,0.00736,0.00736
82,1452.82,0.87158,0.75456,0.83002,0.74316,0.60333,0.6949,0.5204,0.79329,0.7622,0.82596,0.007327,0.007327,0.007327
83,1470.96,0.85703,0.7318,0.8266,0.73484,0.61892,0.70192,0.52495,0.79453,0.73468,0.82074,0.007294,0.007294,0.007294
84,1488.31,0.84955,0.76088,0.82492,0.73147,0.63541,0.70923,0.53391,0.80122,0.7341,0.82238,0.007261,0.007261,0.007261
85,1506.38,0.87876,0.73662,0.83312,0.74813,0.63455,0.71863,0.5331,0.8035,0.71574,0.82269,0.007228,0.007228,0.007228
86,1523.7,0.82927,0.73977,0.8161,0.73671,0.65242,0.72374,0.54249,0.79395,0.71296,0.82097,0.007195,0.007195,0.007195
87,1541.81,0.85388,0.72263,0.82873,0.72906,0.61923,0.69596,0.51985,0.78695,0.75427,0.82252,0.007162,0.007162,0.007162
88,1559.17,0.87014,0.7069,0.82705,0.73377,0.63031,0.72092,0.5382,0.79409,0.71695,0.82237,0.007129,0.007129,0.007129
89,1577.34,0.87462,0.73684,0.82614,0.77212,0.62268,0.72552,0.54289,0.78877,0.70418,0.8223,0.007096,0.007096,0.007096
90,1594.57,0.83235,0.68472,0.82548,0.7464,0.63733,0.71621,0.53702,0.78867,0.70439,0.82039,0.007063,0.007063,0.007063
91,1612.59,0.85177,0.72112,0.82673,0.76923,0.62433,0.72104,0.53769,0.79266,0.71306,0.81889,0.00703,0.00703,0.00703
92,1629.83,0.86534,0.73166,0.82444,0.76263,0.63314,0.71849,0.53821,0.79199,0.71732,0.82242,0.006997,0.006997,0.006997
93,1647.88,0.88365,0.72889,0.82433,0.74747,0.62522,0.71603,0.53626,0.79538,0.77164,0.82306,0.006964,0.006964,0.006964
94,1665.25,0.8327,0.72042,0.8192,0.73182,0.64161,0.71806,0.53983,0.80206,0.7116,0.82556,0.006931,0.006931,0.006931
95,1683.27,0.83255,0.70391,0.82023,0.76048,0.64677,0.72836,0.54712,0.78476,0.69602,0.82146,0.006898,0.006898,0.006898
96,1700.57,0.84983,0.70155,0.82913,0.76841,0.63273,0.72666,0.54547,0.79264,0.72404,0.82196,0.006865,0.006865,0.006865
