epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2630.1,0.81182,0.42116,0.81987,0.87136,0.73648,0.82182,0.54397,0.99678,0.65174,0.82589,0.008614,0.008614,0.008614
44,2690.97,0.80487,0.4152,0.82017,0.85793,0.74017,0.82504,0.54595,0.99398,0.639,0.8243,0.008581,0.008581,0.008581
45,2752.04,0.80129,0.4145,0.82105,0.86514,0.73219,0.81668,0.53827,0.98114,0.63487,0.82311,0.008548,0.008548,0.008548
46,2813.07,0.79437,0.41216,0.82105,0.87244,0.72527,0.8162,0.54024,0.98098,0.64577,0.82356,0.008515,0.008515,0.008515
47,2873.89,0.79435,0.40834,0.81976,0.88097,0.73519,0.833,0.55758,0.96919,0.62366,0.82108,0.008482,0.008482,0.008482
48,2934.83,0.7919,0.40706,0.819,0.8629,0.74246,0.83188,0.54604,0.98719,0.63547,0.82307,0.008449,0.008449,0.008449
49,2995.88,0.78423,0.40221,0.81599,0.8834,0.74685,0.83518,0.54434,0.98956,0.62825,0.82391,0.008416,0.008416,0.008416
50,3056.75,0.78632,0.40247,0.81854,0.84636,0.74161,0.81924,0.52884,1.00591,0.64651,0.82651,0.008383,0.008383,0.008383
51,3117.79,0.78372,0.40319,0.81762,0.86489,0.73341,0.82656,0.54482,0.98628,0.64378,0.82331,0.00835,0.00835,0.00835
52,3178.77,0.786,0.40494,0.8168,0.86714,0.73798,0.82897,0.55232,0.96899,0.62972,0.82319,0.008317,0.008317,0.008317
53,3239.64,0.78579,0.4019,0.81847,0.8598,0.72819,0.81872,0.54215,0.98024,0.62956,0.82305,0.008284,0.008284,0.008284
54,3300.65,0.7762,0.39735,0.81768,0.86217,0.74695,0.82611,0.54858,0.97083,0.62701,0.82244,0.008251,0.008251,0.008251
55,3361.62,0.77701,0.40002,0.81801,0.86718,0.75303,0.8338,0.55572,0.97227,0.6157,0.82224,0.008218,0.008218,0.008218
56,3422.63,0.77173,0.39547,0.81687,0.86103,0.73039,0.82434,0.54237,0.98097,0.64456,0.82421,0.008185,0.008185,0.008185
57,3483.55,0.77236,0.39132,0.81674,0.89021,0.72266,0.83062,0.5489,0.97692,0.63613,0.82347,0.008152,0.008152,0.008152
58,3544.57,0.7724,0.39192,0.8147,0.86399,0.74939,0.83638,0.55913,0.96865,0.6169,0.82147,0.008119,0.008119,0.008119
59,3605.55,0.77026,0.39122,0.81535,0.86345,0.74772,0.83056,0.55156,0.98084,0.6323,0.82342,0.008086,0.008086,0.008086
60,3666.4,0.76609,0.39018,0.81726,0.87443,0.72729,0.82607,0.54923,0.9771,0.62542,0.82137,0.008053,0.008053,0.008053
61,3727.25,0.76771,0.39136,0.81384,0.85101,0.7425,0.82621,0.54704,0.98739,0.65007,0.82346,0.00802,0.00802,0.00802
62,3788.28,0.76402,0.38784,0.81667,0.85334,0.7449,0.82913,0.54897,0.98378,0.64967,0.82369,0.007987,0.007987,0.007987
63,3849.1,0.7671,0.38647,0.81688,0.85845,0.75017,0.84331,0.55676,0.97992,0.62594,0.82308,0.007954,0.007954,0.007954
64,3910.15,0.75599,0.38633,0.81178,0.86843,0.75654,0.83517,0.55373,0.97249,0.62289,0.82281,0.007921,0.007921,0.007921
65,3971.25,0.75808,0.38756,0.81544,0.86868,0.75877,0.85004,0.56528,0.96632,0.61233,0.82259,0.007888,0.007888,0.007888
66,4032.14,0.75361,0.38259,0.81486,0.87562,0.76091,0.85347,0.5637,0.96515,0.59992,0.82219,0.007855,0.007855,0.007855
67,4093,0.76188,0.38533,0.81312,0.87674,0.75652,0.84854,0.56822,0.96122,0.60085,0.82161,0.007822,0.007822,0.007822
68,4154.17,0.75213,0.3814,0.81341,0.87277,0.76346,0.84283,0.5644,0.9624,0.6179,0.82138,0.007789,0.007789,0.007789
69,4215.21,0.75413,0.38129,0.81388,0.8579,0.75678,0.84059,0.56936,0.95386,0.60759,0.82014,0.007756,0.007756,0.007756
70,4276.06,0.74702,0.37937,0.81362,0.87501,0.7478,0.84015,0.56626,0.9588,0.62534,0.82102,0.007723,0.007723,0.007723
71,4337.07,0.7432,0.37946,0.81495,0.8856,0.75143,0.84244,0.56491,0.96067,0.61914,0.82186,0.00769,0.00769,0.00769
72,4398.02,0.74857,0.38056,0.81305,0.88248,0.75879,0.84105,0.56575,0.96359,0.62445,0.82184,0.007657,0.007657,0.007657
73,4458.83,0.74304,0.37744,0.81208,0.88893,0.73843,0.8395,0.56034,0.97137,0.65065,0.8229,0.007624,0.007624,0.007624
74,4519.86,0.74576,0.37822,0.81223,0.87073,0.76197,0.84455,0.56604,0.96067,0.61587,0.8212,0.007591,0.007591,0.007591
75,4580.71,0.73769,0.37449,0.8105,0.87113,0.75879,0.84557,0.56567,0.95802,0.60534,0.82106,0.007558,0.007558,0.007558
76,4641.52,0.73636,0.3723,0.81265,0.8897,0.74026,0.84499,0.56673,0.95362,0.6,0.82014,0.007525,0.007525,0.007525
77,4702.47,0.74346,0.37614,0.81171,0.87699,0.74463,0.84226,0.56716,0.9549,0.60445,0.82046,0.007492,0.007492,0.007492
78,4763.44,0.72977,0.37043,0.81166,0.89983,0.73447,0.84781,0.57234,0.95355,0.6026,0.82011,0.007459,0.007459,0.007459
79,4824.34,0.73954,0.37004,0.81083,0.89337,0.74351,0.84686,0.57432,0.94876,0.60157,0.8199,0.007426,0.007426,0.007426
80,4885.38,0.73791,0.37322,0.81101,0.88628,0.75163,0.85057,0.5735,0.94798,0.59313,0.82033,0.007393,0.007393,0.007393
81,4946.34,0.7317,0.37144,0.8105,0.88354,0.74762,0.8479,0.57128,0.95204,0.59391,0.82036,0.00736,0.00736,0.00736
82,5007.25,0.7376,0.36888,0.81193,0.87028,0.7608,0.84881,0.5722,0.95334,0.59177,0.8204,0.007327,0.007327,0.007327
83,5068.32,0.74073,0.37099,0.81376,0.8979,0.74582,0.85001,0.57302,0.95207,0.59411,0.81999,0.007294,0.007294,0.007294
84,5129.17,0.73084,0.36679,0.80844,0.87707,0.76742,0.85053,0.57446,0.9474,0.59362,0.81983,0.007261,0.007261,0.007261
85,5190.29,0.72792,0.36626,0.8117,0.86516,0.77401,0.84841,0.57189,0.9476,0.59303,0.82028,0.007228,0.007228,0.007228
86,5251.2,0.73364,0.3702,0.81144,0.89751,0.75458,0.84822,0.57002,0.94629,0.59742,0.82021,0.007195,0.007195,0.007195
87,5312,0.72666,0.36592,0.81006,0.88056,0.76301,0.84501,0.56889,0.94361,0.60173,0.8197,0.007162,0.007162,0.007162
88,5372.99,0.72537,0.36479,0.80849,0.89356,0.75319,0.84865,0.56966,0.94302,0.59719,0.81935,0.007129,0.007129,0.007129
89,5434.07,0.7244,0.36271,0.80937,0.88056,0.75896,0.84847,0.56866,0.94322,0.59977,0.81906,0.007096,0.007096,0.007096
90,5494.87,0.72357,0.36537,0.80819,0.87767,0.75571,0.84749,0.57024,0.9397,0.59606,0.81897,0.007063,0.007063,0.007063
91,5555.64,0.72197,0.3628,0.80987,0.87144,0.76647,0.8486,0.57198,0.94037,0.59572,0.8189,0.00703,0.00703,0.00703
92,5616.65,0.72144,0.36228,0.8083,0.87696,0.75808,0.84804,0.57238,0.94057,0.59812,0.81894,0.006997,0.006997,0.006997
93,5677.63,0.71978,0.36455,0.80918,0.88427,0.7483,0.84583,0.56937,0.94063,0.60174,0.81891,0.006964,0.006964,0.006964
94,5738.5,0.72134,0.36299,0.80676,0.88772,0.74935,0.84339,0.56646,0.94317,0.60479,0.81908,0.006931,0.006931,0.006931
95,5799.49,0.71744,0.35689,0.80805,0.88817,0.74947,0.84352,0.56563,0.94463,0.60568,0.81944,0.006898,0.006898,0.006898
96,5860.52,0.71671,0.36254,0.80961,0.86659,0.77009,0.84496,0.56547,0.94619,0.60914,0.8196,0.006865,0.006865,0.006865
97,5921.35,0.70901,0.35616,0.80673,0.87798,0.75864,0.84766,0.56668,0.94624,0.61105,0.8195,0.006832,0.006832,0.006832
