epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1718.81,0.88664,0.4701,0.82746,0.80747,0.59792,0.67862,0.43102,1.12014,0.84719,0.83804,0.008581,0.008581,0.008581
45,1754.2,0.87155,0.46663,0.82705,0.79675,0.58911,0.68519,0.43594,1.11432,0.82272,0.84032,0.008548,0.008548,0.008548
46,1789.84,0.87781,0.4658,0.82691,0.78488,0.59639,0.66309,0.41954,1.13687,0.85801,0.84311,0.008515,0.008515,0.008515
47,1825.06,0.87051,0.46488,0.82924,0.82523,0.58075,0.68207,0.42996,1.12774,0.86133,0.83887,0.008482,0.008482,0.008482
48,1860.67,0.86838,0.45812,0.82812,0.7901,0.58888,0.65781,0.417,1.11298,0.86185,0.83733,0.008449,0.008449,0.008449
49,1896.09,0.86342,0.45933,0.82383,0.8216,0.61143,0.69901,0.44145,1.11562,0.79165,0.83911,0.008416,0.008416,0.008416
50,1931.65,0.86865,0.45701,0.82781,0.79929,0.60743,0.68219,0.43119,1.08985,0.80173,0.83463,0.008383,0.008383,0.008383
51,1966.95,0.86172,0.45559,0.82658,0.80276,0.62116,0.69858,0.43771,1.11779,0.79552,0.84117,0.00835,0.00835,0.00835
52,2002.48,0.86138,0.45607,0.82923,0.78279,0.61111,0.68605,0.43413,1.10738,0.78369,0.83552,0.008317,0.008317,0.008317
53,2037.72,0.85693,0.45525,0.82701,0.80492,0.61864,0.71024,0.44689,1.12012,0.86321,0.84013,0.008284,0.008284,0.008284
54,2073.38,0.8526,0.44724,0.82332,0.83099,0.59883,0.69054,0.44673,1.09708,0.79967,0.83711,0.008251,0.008251,0.008251
55,2108.94,0.85502,0.45039,0.82577,0.82221,0.59775,0.68584,0.44123,1.10936,0.83586,0.83937,0.008218,0.008218,0.008218
56,2144.29,0.84778,0.44919,0.82479,0.79376,0.62987,0.69841,0.44121,1.09254,0.81424,0.83568,0.008185,0.008185,0.008185
57,2179.63,0.85545,0.44932,0.82697,0.82015,0.63098,0.71022,0.43991,1.10821,0.83009,0.83744,0.008152,0.008152,0.008152
58,2215.11,0.8449,0.44321,0.82459,0.80392,0.60951,0.69937,0.44954,1.09614,0.8012,0.83588,0.008119,0.008119,0.008119
59,2250.8,0.85303,0.44855,0.82538,0.78059,0.61203,0.69262,0.43443,1.09185,0.80471,0.83464,0.008086,0.008086,0.008086
60,2287.25,0.8413,0.43771,0.82324,0.83918,0.6344,0.71993,0.4576,1.09075,0.79889,0.83591,0.008053,0.008053,0.008053
61,2324.24,0.84226,0.44019,0.82358,0.83308,0.63116,0.72316,0.45357,1.10268,0.76785,0.83774,0.00802,0.00802,0.00802
62,2359.98,0.83352,0.43501,0.82124,0.83767,0.60815,0.70976,0.44694,1.09734,0.78438,0.8387,0.007987,0.007987,0.007987
63,2395.68,0.83714,0.43907,0.82283,0.8134,0.64702,0.71413,0.44589,1.11952,0.80198,0.83975,0.007954,0.007954,0.007954
64,2431.02,0.83685,0.43687,0.82322,0.8241,0.65236,0.735,0.46787,1.07085,0.7442,0.8344,0.007921,0.007921,0.007921
65,2466.46,0.8291,0.43541,0.82363,0.82121,0.64842,0.72977,0.46792,1.07457,0.8039,0.8358,0.007888,0.007888,0.007888
66,2501.8,0.83292,0.43168,0.81893,0.87217,0.62285,0.72848,0.46836,1.07376,0.77888,0.83559,0.007855,0.007855,0.007855
67,2537.07,0.83439,0.43428,0.82211,0.79617,0.63565,0.71091,0.45761,1.09005,0.79196,0.83642,0.007822,0.007822,0.007822
68,2572.35,0.82353,0.43185,0.82453,0.79332,0.6286,0.71271,0.46097,1.0716,0.76895,0.83437,0.007789,0.007789,0.007789
69,2607.9,0.82445,0.42987,0.82109,0.8347,0.60914,0.69438,0.44826,1.0877,0.83381,0.8348,0.007756,0.007756,0.007756
70,2643.28,0.82595,0.43304,0.81976,0.79697,0.58934,0.67689,0.42739,1.13417,0.87318,0.8392,0.007723,0.007723,0.007723
71,2678.75,0.82201,0.42846,0.82175,0.79857,0.59702,0.69161,0.44207,1.08704,0.81984,0.83576,0.00769,0.00769,0.00769
72,2714.01,0.81696,0.43014,0.82068,0.79644,0.65966,0.72561,0.4722,1.06856,0.75714,0.83309,0.007657,0.007657,0.007657
73,2749.76,0.81477,0.42283,0.82139,0.81025,0.64713,0.72034,0.4676,1.06772,0.75305,0.83379,0.007624,0.007624,0.007624
74,2785.38,0.81694,0.42396,0.8206,0.81467,0.61807,0.70764,0.45608,1.06787,0.79683,0.83257,0.007591,0.007591,0.007591
75,2821.28,0.81301,0.42238,0.82174,0.79256,0.62245,0.70663,0.45616,1.06535,0.84568,0.83035,0.007558,0.007558,0.007558
76,2857.05,0.81566,0.42497,0.81935,0.79757,0.62703,0.71644,0.46402,1.06612,0.81327,0.8328,0.007525,0.007525,0.007525
77,2892.9,0.81299,0.42107,0.82021,0.82071,0.6029,0.69773,0.45436,1.066,0.81063,0.83268,0.007492,0.007492,0.007492
78,2928.52,0.81512,0.421,0.81704,0.8272,0.63569,0.7234,0.46802,1.06835,0.78103,0.83319,0.007459,0.007459,0.007459
79,2964.4,0.81755,0.42155,0.81955,0.79036,0.62237,0.70349,0.45704,1.06764,0.78782,0.83239,0.007426,0.007426,0.007426
80,3000.06,0.80834,0.41801,0.81812,0.81795,0.629,0.71184,0.46061,1.06785,0.77928,0.83222,0.007393,0.007393,0.007393
81,3036.87,0.80704,0.41909,0.81733,0.82009,0.6294,0.70808,0.45481,1.08609,0.84015,0.83576,0.00736,0.00736,0.00736
82,3076.95,0.80895,0.41867,0.82117,0.8377,0.65825,0.73887,0.4757,1.06887,0.78922,0.83263,0.007327,0.007327,0.007327
83,3113.05,0.80233,0.4158,0.81919,0.8376,0.65452,0.72494,0.46534,1.06533,0.75138,0.83305,0.007294,0.007294,0.007294
84,3151.27,0.80616,0.4151,0.81672,0.8117,0.65533,0.72416,0.46604,1.07187,0.81586,0.83335,0.007261,0.007261,0.007261
85,3186.89,0.8018,0.41288,0.81796,0.82217,0.65845,0.74048,0.47609,1.05733,0.76459,0.83263,0.007228,0.007228,0.007228
86,3222.6,0.80265,0.41552,0.81922,0.83997,0.62857,0.71941,0.46796,1.05565,0.77455,0.83211,0.007195,0.007195,0.007195
87,3257.92,0.81092,0.41716,0.81972,0.81024,0.6463,0.71464,0.45728,1.0638,0.78224,0.83295,0.007162,0.007162,0.007162
88,3293.25,0.79873,0.41535,0.81724,0.80887,0.62695,0.70628,0.45664,1.07517,0.83479,0.83404,0.007129,0.007129,0.007129
89,3328.51,0.79743,0.41385,0.81755,0.82368,0.6259,0.69919,0.45654,1.07867,0.79498,0.83426,0.007096,0.007096,0.007096
90,3363.9,0.79642,0.41172,0.81536,0.8199,0.63698,0.72552,0.46491,1.08218,0.79313,0.83481,0.007063,0.007063,0.007063
91,3399.18,0.79916,0.41013,0.81848,0.79822,0.62925,0.7004,0.45282,1.07461,0.81962,0.83305,0.00703,0.00703,0.00703
92,3434.66,0.79256,0.40512,0.81713,0.79203,0.6326,0.70267,0.45615,1.07972,0.81724,0.83396,0.006997,0.006997,0.006997
93,3469.97,0.78988,0.40564,0.81768,0.82459,0.62737,0.71455,0.4583,1.07219,0.78708,0.83258,0.006964,0.006964,0.006964
